tipo,algoritmo,N,NP,H,workers,tiempo_us
Hilos,clasica,1600,5,1,4,10505103
Hilos,clasica,1600,5,1,4,10473796
Hilos,clasica,1600,5,1,4,10506813
Hilos,clasica,1600,5,1,4,10485243
Hilos,clasica,1600,5,1,4,10495340
Hilos,clasica,1600,5,1,4,10462035
Hilos,clasica,1600,5,1,4,10574247
Hilos,clasica,1600,5,1,4,10378625
Hilos,clasica,1600,5,1,4,10541968
Hilos,clasica,1600,5,1,4,10527829
Hilos,clasica,1600,5,1,4,10265943
Hilos,clasica,1600,5,1,4,10414857
Hilos,clasica,1600,5,1,4,10481610
Hilos,clasica,1600,5,1,4,10550532
Hilos,clasica,1600,5,1,4,10510081
Hilos,clasica,1600,5,1,4,10426233
Hilos,clasica,1600,5,1,4,10470491
Hilos,clasica,1600,5,1,4,10588916
Hilos,clasica,1600,5,1,4,10286078
Hilos,clasica,1600,5,1,4,10600129
Hilos,clasica,1600,5,1,4,10423421
Hilos,clasica,1600,5,1,4,10466668
Hilos,clasica,1600,5,1,4,10386224
Hilos,clasica,1600,5,1,4,10398752
Hilos,clasica,1600,5,1,4,10465283
Hilos,clasica,1600,5,1,4,10421588
Hilos,clasica,1600,5,1,4,10441609
Hilos,clasica,1600,5,1,4,10425506
Hilos,clasica,1600,5,1,4,10451939
Hilos,clasica,1600,5,1,4,10446206
Hilos,clasica,1600,5,4,4,6429994
Hilos,clasica,1600,5,4,4,6568406
Hilos,clasica,1600,5,4,4,6499093
Hilos,clasica,1600,5,4,4,6290471
Hilos,clasica,1600,5,4,4,6465799
Hilos,clasica,1600,5,4,4,6216192
Hilos,clasica,1600,5,4,4,6211320
Hilos,clasica,1600,5,4,4,6460932
Hilos,clasica,1600,5,4,4,6225830
Hilos,clasica,1600,5,4,4,6424341
Hilos,clasica,1600,5,4,4,6232056
Hilos,clasica,1600,5,4,4,6314684
Hilos,clasica,1600,5,4,4,6296583
Hilos,clasica,1600,5,4,4,6379117
Hilos,clasica,1600,5,4,4,6424669
Hilos,clasica,1600,5,4,4,6554832
Hilos,clasica,1600,5,4,4,6453475
Hilos,clasica,1600,5,4,4,6487495
Hilos,clasica,1600,5,4,4,6357606
Hilos,clasica,1600,5,4,4,6545683
Hilos,clasica,1600,5,4,4,6373210
Hilos,clasica,1600,5,4,4,6682889
Hilos,clasica,1600,5,4,4,6633327
Hilos,clasica,1600,5,4,4,6392245
Hilos,clasica,1600,5,4,4,6383989
Hilos,clasica,1600,5,4,4,6471566
Hilos,clasica,1600,5,4,4,6332401
Hilos,clasica,1600,5,4,4,6366434
Hilos,clasica,1600,5,4,4,6526484
Hilos,clasica,1600,5,4,4,6334078
Hilos,clasica,1600,5,8,4,6077765
Hilos,clasica,1600,5,8,4,5787694
Hilos,clasica,1600,5,8,4,5790408
Hilos,clasica,1600,5,8,4,5866072
Hilos,clasica,1600,5,8,4,6238151
Hilos,clasica,1600,5,8,4,5863651
Hilos,clasica,1600,5,8,4,5852045
Hilos,clasica,1600,5,8,4,5831236
Hilos,clasica,1600,5,8,4,5842439
Hilos,clasica,1600,5,8,4,6150029
Hilos,clasica,1600,5,8,4,6052286
Hilos,clasica,1600,5,8,4,5812539
Hilos,clasica,1600,5,8,4,6024700
Hilos,clasica,1600,5,8,4,5837840
Hilos,clasica,1600,5,8,4,6134664
Hilos,clasica,1600,5,8,4,6081464
Hilos,clasica,1600,5,8,4,6087796
Hilos,clasica,1600,5,8,4,6144749
Hilos,clasica,1600,5,8,4,6060391
Hilos,clasica,1600,5,8,4,5800581
Hilos,clasica,1600,5,8,4,6092932
Hilos,clasica,1600,5,8,4,5820970
Hilos,clasica,1600,5,8,4,5845544
Hilos,clasica,1600,5,8,4,5920694
Hilos,clasica,1600,5,8,4,6101925
Hilos,clasica,1600,5,8,4,5860062
Hilos,clasica,1600,5,8,4,5854660
Hilos,clasica,1600,5,8,4,5847416
Hilos,clasica,1600,5,8,4,6094069
Hilos,clasica,1600,5,8,4,5879805
Hilos,clasica,3200,5,1,4,85342280
Hilos,clasica,3200,5,1,4,84664244
Hilos,clasica,3200,5,1,4,84577133
Hilos,clasica,3200,5,1,4,85364791
Hilos,clasica,3200,5,1,4,87375087
Hilos,clasica,3200,5,1,4,84540480
Hilos,clasica,3200,5,1,4,85332284
Hilos,clasica,3200,5,1,4,85352481
Hilos,clasica,3200,5,1,4,84982643
Hilos,clasica,3200,5,1,4,84657953
Hilos,clasica,3200,5,1,4,85139687
Hilos,clasica,3200,5,1,4,85360381
Hilos,clasica,3200,5,1,4,84077774
Hilos,clasica,3200,5,1,4,86693769
Hilos,clasica,3200,5,1,4,84928686
Hilos,clasica,3200,5,1,4,84722949
Hilos,clasica,3200,5,1,4,85229642
Hilos,clasica,3200,5,1,4,84052952
Hilos,clasica,3200,5,1,4,85456233
Hilos,clasica,3200,5,1,4,86458764
Hilos,clasica,3200,5,1,4,84246041
Hilos,clasica,3200,5,1,4,84982498
Hilos,clasica,3200,5,1,4,84209974
Hilos,clasica,3200,5,1,4,85931415
Hilos,clasica,3200,5,1,4,85886462
Hilos,clasica,3200,5,1,4,85369471
Hilos,clasica,3200,5,1,4,85998589
Hilos,clasica,3200,5,1,4,84919218
Hilos,clasica,3200,5,1,4,86167853
Hilos,clasica,3200,5,1,4,84806845
Hilos,clasica,3200,5,4,4,38948245
Hilos,clasica,3200,5,4,4,38748690
Hilos,clasica,3200,5,4,4,40259630
Hilos,clasica,3200,5,4,4,38849707
Hilos,clasica,3200,5,4,4,39065538
Hilos,clasica,3200,5,4,4,39699938
Hilos,clasica,3200,5,4,4,40749545
Hilos,clasica,3200,5,4,4,38858777
Hilos,clasica,3200,5,4,4,39465806
Hilos,clasica,3200,5,4,4,39430621
Hilos,clasica,3200,5,4,4,39633715
Hilos,clasica,3200,5,4,4,38925867
Hilos,clasica,3200,5,4,4,40734821
Hilos,clasica,3200,5,4,4,40896966
Hilos,clasica,3200,5,4,4,40962925
Hilos,clasica,3200,5,4,4,39651319
Hilos,clasica,3200,5,4,4,40614365
Hilos,clasica,3200,5,4,4,41441044
Hilos,clasica,3200,5,4,4,38624176
Hilos,clasica,3200,5,4,4,41277160
Hilos,clasica,3200,5,4,4,39000477
Hilos,clasica,3200,5,4,4,39025427
Hilos,clasica,3200,5,4,4,39077735
Hilos,clasica,3200,5,4,4,39235374
Hilos,clasica,3200,5,4,4,38791580
Hilos,clasica,3200,5,4,4,40596657
Hilos,clasica,3200,5,4,4,41937036
Hilos,clasica,3200,5,4,4,41137263
Hilos,clasica,3200,5,4,4,38748803
Hilos,clasica,3200,5,4,4,40562817
Hilos,clasica,3200,5,8,4,37697318
Hilos,clasica,3200,5,8,4,35638414
Hilos,clasica,3200,5,8,4,35720213
Hilos,clasica,3200,5,8,4,36040788
Hilos,clasica,3200,5,8,4,35512963
Hilos,clasica,3200,5,8,4,36309747
Hilos,clasica,3200,5,8,4,35857846
Hilos,clasica,3200,5,8,4,35586647
Hilos,clasica,3200,5,8,4,35484373
Hilos,clasica,3200,5,8,4,36139889
Hilos,clasica,3200,5,8,4,35347718
Hilos,clasica,3200,5,8,4,37073678
Hilos,clasica,3200,5,8,4,35807043
Hilos,clasica,3200,5,8,4,35497583
Hilos,clasica,3200,5,8,4,35691698
Hilos,clasica,3200,5,8,4,35055887
Hilos,clasica,3200,5,8,4,35037041
Hilos,clasica,3200,5,8,4,35112909
Hilos,clasica,3200,5,8,4,36052568
Hilos,clasica,3200,5,8,4,35056156
Hilos,clasica,3200,5,8,4,35736310
Hilos,clasica,3200,5,8,4,35698861
Hilos,clasica,3200,5,8,4,35579438
Hilos,clasica,3200,5,8,4,35622926
Hilos,clasica,3200,5,8,4,35287976
Hilos,clasica,3200,5,8,4,35396863
Hilos,clasica,3200,5,8,4,35763399
Hilos,clasica,3200,5,8,4,35564589
Hilos,clasica,3200,5,8,4,35959005
Hilos,clasica,3200,5,8,4,35410302
Hilos,clasica,400,5,1,4,328981
Hilos,clasica,400,5,1,4,328086
Hilos,clasica,400,5,1,4,322909
Hilos,clasica,400,5,1,4,327771
Hilos,clasica,400,5,1,4,322322
Hilos,clasica,400,5,1,4,321934
Hilos,clasica,400,5,1,4,315353
Hilos,clasica,400,5,1,4,316533
Hilos,clasica,400,5,1,4,329546
Hilos,clasica,400,5,1,4,328929
Hilos,clasica,400,5,1,4,349177
Hilos,clasica,400,5,1,4,329406
Hilos,clasica,400,5,1,4,323694
Hilos,clasica,400,5,1,4,321033
Hilos,clasica,400,5,1,4,320137
Hilos,clasica,400,5,1,4,330417
Hilos,clasica,400,5,1,4,329455
Hilos,clasica,400,5,1,4,331545
Hilos,clasica,400,5,1,4,327777
Hilos,clasica,400,5,1,4,324077
Hilos,clasica,400,5,1,4,330617
Hilos,clasica,400,5,1,4,331663
Hilos,clasica,400,5,1,4,329436
Hilos,clasica,400,5,1,4,328459
Hilos,clasica,400,5,1,4,318243
Hilos,clasica,400,5,1,4,326130
Hilos,clasica,400,5,1,4,333407
Hilos,clasica,400,5,1,4,320786
Hilos,clasica,400,5,1,4,322071
Hilos,clasica,400,5,1,4,330735
Hilos,clasica,400,5,4,4,301610
Hilos,clasica,400,5,4,4,291912
Hilos,clasica,400,5,4,4,300759
Hilos,clasica,400,5,4,4,293525
Hilos,clasica,400,5,4,4,302578
Hilos,clasica,400,5,4,4,298276
Hilos,clasica,400,5,4,4,301321
Hilos,clasica,400,5,4,4,305558
Hilos,clasica,400,5,4,4,303656
Hilos,clasica,400,5,4,4,302562
Hilos,clasica,400,5,4,4,297072
Hilos,clasica,400,5,4,4,292934
Hilos,clasica,400,5,4,4,294482
Hilos,clasica,400,5,4,4,299735
Hilos,clasica,400,5,4,4,294456
Hilos,clasica,400,5,4,4,297414
Hilos,clasica,400,5,4,4,301666
Hilos,clasica,400,5,4,4,292468
Hilos,clasica,400,5,4,4,501188
Hilos,clasica,400,5,4,4,309124
Hilos,clasica,400,5,4,4,297200
Hilos,clasica,400,5,4,4,300406
Hilos,clasica,400,5,4,4,302219
Hilos,clasica,400,5,4,4,301576
Hilos,clasica,400,5,4,4,306624
Hilos,clasica,400,5,4,4,299593
Hilos,clasica,400,5,4,4,302530
Hilos,clasica,400,5,4,4,298710
Hilos,clasica,400,5,4,4,301919
Hilos,clasica,400,5,4,4,301189
Hilos,clasica,400,5,8,4,311607
Hilos,clasica,400,5,8,4,302630
Hilos,clasica,400,5,8,4,309413
Hilos,clasica,400,5,8,4,302390
Hilos,clasica,400,5,8,4,307974
Hilos,clasica,400,5,8,4,306281
Hilos,clasica,400,5,8,4,310478
Hilos,clasica,400,5,8,4,309075
Hilos,clasica,400,5,8,4,304893
Hilos,clasica,400,5,8,4,301676
Hilos,clasica,400,5,8,4,306271
Hilos,clasica,400,5,8,4,308271
Hilos,clasica,400,5,8,4,309539
Hilos,clasica,400,5,8,4,301606
Hilos,clasica,400,5,8,4,306721
Hilos,clasica,400,5,8,4,306638
Hilos,clasica,400,5,8,4,301896
Hilos,clasica,400,5,8,4,309558
Hilos,clasica,400,5,8,4,300002
Hilos,clasica,400,5,8,4,308718
Hilos,clasica,400,5,8,4,308727
Hilos,clasica,400,5,8,4,299836
Hilos,clasica,400,5,8,4,301733
Hilos,clasica,400,5,8,4,311966
Hilos,clasica,400,5,8,4,310610
Hilos,clasica,400,5,8,4,302185
Hilos,clasica,400,5,8,4,304345
Hilos,clasica,400,5,8,4,296837
Hilos,clasica,400,5,8,4,307367
Hilos,clasica,400,5,8,4,308157
Hilos,clasica,800,5,1,4,1563455
Hilos,clasica,800,5,1,4,1545321
Hilos,clasica,800,5,1,4,1566372
Hilos,clasica,800,5,1,4,1551632
Hilos,clasica,800,5,1,4,1564531
Hilos,clasica,800,5,1,4,1553921
Hilos,clasica,800,5,1,4,1569412
Hilos,clasica,800,5,1,4,1577620
Hilos,clasica,800,5,1,4,1577728
Hilos,clasica,800,5,1,4,1556854
Hilos,clasica,800,5,1,4,1562524
Hilos,clasica,800,5,1,4,1538104
Hilos,clasica,800,5,1,4,1550191
Hilos,clasica,800,5,1,4,1555834
Hilos,clasica,800,5,1,4,1546513
Hilos,clasica,800,5,1,4,1559440
Hilos,clasica,800,5,1,4,1578486
Hilos,clasica,800,5,1,4,1574406
Hilos,clasica,800,5,1,4,1535789
Hilos,clasica,800,5,1,4,1558478
Hilos,clasica,800,5,1,4,1534963
Hilos,clasica,800,5,1,4,1567582
Hilos,clasica,800,5,1,4,1568660
Hilos,clasica,800,5,1,4,1551937
Hilos,clasica,800,5,1,4,1586501
Hilos,clasica,800,5,1,4,1532866
Hilos,clasica,800,5,1,4,1550043
Hilos,clasica,800,5,1,4,1575775
Hilos,clasica,800,5,1,4,1578707
Hilos,clasica,800,5,1,4,1552339
Hilos,clasica,800,5,4,4,1315865
Hilos,clasica,800,5,4,4,1268520
Hilos,clasica,800,5,4,4,1277485
Hilos,clasica,800,5,4,4,1293463
Hilos,clasica,800,5,4,4,1292095
Hilos,clasica,800,5,4,4,1295125
Hilos,clasica,800,5,4,4,1336262
Hilos,clasica,800,5,4,4,1352966
Hilos,clasica,800,5,4,4,1308040
Hilos,clasica,800,5,4,4,1301596
Hilos,clasica,800,5,4,4,1279622
Hilos,clasica,800,5,4,4,1298701
Hilos,clasica,800,5,4,4,1305546
Hilos,clasica,800,5,4,4,1297945
Hilos,clasica,800,5,4,4,1298313
Hilos,clasica,800,5,4,4,1300131
Hilos,clasica,800,5,4,4,1299503
Hilos,clasica,800,5,4,4,1288895
Hilos,clasica,800,5,4,4,1336948
Hilos,clasica,800,5,4,4,1318872
Hilos,clasica,800,5,4,4,1311098
Hilos,clasica,800,5,4,4,1286599
Hilos,clasica,800,5,4,4,1291101
Hilos,clasica,800,5,4,4,1296672
Hilos,clasica,800,5,4,4,1281689
Hilos,clasica,800,5,4,4,1303398
Hilos,clasica,800,5,4,4,1310081
Hilos,clasica,800,5,4,4,1284083
Hilos,clasica,800,5,4,4,1262917
Hilos,clasica,800,5,4,4,1290496
Hilos,clasica,800,5,8,4,1276227
Hilos,clasica,800,5,8,4,1275681
Hilos,clasica,800,5,8,4,1267695
Hilos,clasica,800,5,8,4,1273887
Hilos,clasica,800,5,8,4,1268630
Hilos,clasica,800,5,8,4,1269500
Hilos,clasica,800,5,8,4,1265558
Hilos,clasica,800,5,8,4,1263105
Hilos,clasica,800,5,8,4,1262350
Hilos,clasica,800,5,8,4,1279835
Hilos,clasica,800,5,8,4,1263661
Hilos,clasica,800,5,8,4,1252989
Hilos,clasica,800,5,8,4,1271332
Hilos,clasica,800,5,8,4,1254719
Hilos,clasica,800,5,8,4,1265063
Hilos,clasica,800,5,8,4,1291784
Hilos,clasica,800,5,8,4,1257213
Hilos,clasica,800,5,8,4,1265941
Hilos,clasica,800,5,8,4,1257635
Hilos,clasica,800,5,8,4,1260581
Hilos,clasica,800,5,8,4,1271976
Hilos,clasica,800,5,8,4,1281428
Hilos,clasica,800,5,8,4,1283289
Hilos,clasica,800,5,8,4,1291700
Hilos,clasica,800,5,8,4,1269450
Hilos,clasica,800,5,8,4,1272774
Hilos,clasica,800,5,8,4,1292109
Hilos,clasica,800,5,8,4,1274438
Hilos,clasica,800,5,8,4,1280861
Hilos,clasica,800,5,8,4,1277336
Hilos,transpuesta,1600,5,1,4,7529095
Hilos,transpuesta,1600,5,1,4,7521668
Hilos,transpuesta,1600,5,1,4,7517764
Hilos,transpuesta,1600,5,1,4,7380416
Hilos,transpuesta,1600,5,1,4,7380058
Hilos,transpuesta,1600,5,1,4,7460802
Hilos,transpuesta,1600,5,1,4,7382890
Hilos,transpuesta,1600,5,1,4,7378487
Hilos,transpuesta,1600,5,1,4,7391369
Hilos,transpuesta,1600,5,1,4,7396772
Hilos,transpuesta,1600,5,1,4,7497582
Hilos,transpuesta,1600,5,1,4,7501525
Hilos,transpuesta,1600,5,1,4,7498446
Hilos,transpuesta,1600,5,1,4,7382768
Hilos,transpuesta,1600,5,1,4,7379959
Hilos,transpuesta,1600,5,1,4,7379435
Hilos,transpuesta,1600,5,1,4,7426930
Hilos,transpuesta,1600,5,1,4,7373344
Hilos,transpuesta,1600,5,1,4,7379686
Hilos,transpuesta,1600,5,1,4,7369024
Hilos,transpuesta,1600,5,1,4,7397083
Hilos,transpuesta,1600,5,1,4,7427233
Hilos,transpuesta,1600,5,1,4,7397189
Hilos,transpuesta,1600,5,1,4,7366541
Hilos,transpuesta,1600,5,1,4,7396042
Hilos,transpuesta,1600,5,1,4,7382525
Hilos,transpuesta,1600,5,1,4,7373310
Hilos,transpuesta,1600,5,1,4,7432401
Hilos,transpuesta,1600,5,1,4,7384051
Hilos,transpuesta,1600,5,1,4,7385732
Hilos,transpuesta,1600,5,4,4,5311550
Hilos,transpuesta,1600,5,4,4,5322802
Hilos,transpuesta,1600,5,4,4,5522416
Hilos,transpuesta,1600,5,4,4,5516595
Hilos,transpuesta,1600,5,4,4,5491373
Hilos,transpuesta,1600,5,4,4,5544579
Hilos,transpuesta,1600,5,4,4,5458904
Hilos,transpuesta,1600,5,4,4,5301907
Hilos,transpuesta,1600,5,4,4,5308306
Hilos,transpuesta,1600,5,4,4,5319324
Hilos,transpuesta,1600,5,4,4,5313372
Hilos,transpuesta,1600,5,4,4,5522195
Hilos,transpuesta,1600,5,4,4,5307521
Hilos,transpuesta,1600,5,4,4,5281599
Hilos,transpuesta,1600,5,4,4,5321559
Hilos,transpuesta,1600,5,4,4,5303326
Hilos,transpuesta,1600,5,4,4,5326333
Hilos,transpuesta,1600,5,4,4,5524438
Hilos,transpuesta,1600,5,4,4,5314746
Hilos,transpuesta,1600,5,4,4,5314060
Hilos,transpuesta,1600,5,4,4,5319433
Hilos,transpuesta,1600,5,4,4,5318416
Hilos,transpuesta,1600,5,4,4,5548463
Hilos,transpuesta,1600,5,4,4,5317000
Hilos,transpuesta,1600,5,4,4,5320325
Hilos,transpuesta,1600,5,4,4,5326047
Hilos,transpuesta,1600,5,4,4,5299399
Hilos,transpuesta,1600,5,4,4,5512733
Hilos,transpuesta,1600,5,4,4,5534334
Hilos,transpuesta,1600,5,4,4,5550014
Hilos,transpuesta,1600,5,8,4,5329610
Hilos,transpuesta,1600,5,8,4,5320855
Hilos,transpuesta,1600,5,8,4,5320476
Hilos,transpuesta,1600,5,8,4,5217054
Hilos,transpuesta,1600,5,8,4,5244715
Hilos,transpuesta,1600,5,8,4,5236393
Hilos,transpuesta,1600,5,8,4,5221716
Hilos,transpuesta,1600,5,8,4,5309293
Hilos,transpuesta,1600,5,8,4,5232860
Hilos,transpuesta,1600,5,8,4,5227084
Hilos,transpuesta,1600,5,8,4,5236620
Hilos,transpuesta,1600,5,8,4,5247401
Hilos,transpuesta,1600,5,8,4,5353335
Hilos,transpuesta,1600,5,8,4,5220292
Hilos,transpuesta,1600,5,8,4,5244125
Hilos,transpuesta,1600,5,8,4,5238594
Hilos,transpuesta,1600,5,8,4,5374914
Hilos,transpuesta,1600,5,8,4,5306474
Hilos,transpuesta,1600,5,8,4,5223232
Hilos,transpuesta,1600,5,8,4,5237980
Hilos,transpuesta,1600,5,8,4,5239018
Hilos,transpuesta,1600,5,8,4,5309815
Hilos,transpuesta,1600,5,8,4,5312138
Hilos,transpuesta,1600,5,8,4,5234093
Hilos,transpuesta,1600,5,8,4,5240408
Hilos,transpuesta,1600,5,8,4,5244181
Hilos,transpuesta,1600,5,8,4,5227110
Hilos,transpuesta,1600,5,8,4,5379160
Hilos,transpuesta,1600,5,8,4,5291078
Hilos,transpuesta,1600,5,8,4,5294373
Hilos,transpuesta,3200,5,1,4,41031313
Hilos,transpuesta,3200,5,1,4,40984874
Hilos,transpuesta,3200,5,1,4,41013267
Hilos,transpuesta,3200,5,1,4,40938144
Hilos,transpuesta,3200,5,1,4,40987609
Hilos,transpuesta,3200,5,1,4,40965429
Hilos,transpuesta,3200,5,1,4,40955128
Hilos,transpuesta,3200,5,1,4,40992569
Hilos,transpuesta,3200,5,1,4,40997681
Hilos,transpuesta,3200,5,1,4,40948829
Hilos,transpuesta,3200,5,1,4,41021966
Hilos,transpuesta,3200,5,1,4,40958014
Hilos,transpuesta,3200,5,1,4,41047679
Hilos,transpuesta,3200,5,1,4,40981386
Hilos,transpuesta,3200,5,1,4,40977555
Hilos,transpuesta,3200,5,1,4,41040132
Hilos,transpuesta,3200,5,1,4,41700241
Hilos,transpuesta,3200,5,1,4,40968151
Hilos,transpuesta,3200,5,1,4,41007495
Hilos,transpuesta,3200,5,1,4,40942848
Hilos,transpuesta,3200,5,1,4,40984104
Hilos,transpuesta,3200,5,1,4,41024638
Hilos,transpuesta,3200,5,1,4,40994260
Hilos,transpuesta,3200,5,1,4,40954161
Hilos,transpuesta,3200,5,1,4,40990369
Hilos,transpuesta,3200,5,1,4,40980348
Hilos,transpuesta,3200,5,1,4,41007235
Hilos,transpuesta,3200,5,1,4,41022371
Hilos,transpuesta,3200,5,1,4,40992902
Hilos,transpuesta,3200,5,1,4,40994111
Hilos,transpuesta,3200,5,4,4,25577969
Hilos,transpuesta,3200,5,4,4,24684543
Hilos,transpuesta,3200,5,4,4,25152918
Hilos,transpuesta,3200,5,4,4,24758197
Hilos,transpuesta,3200,5,4,4,24760855
Hilos,transpuesta,3200,5,4,4,24421609
Hilos,transpuesta,3200,5,4,4,24772806
Hilos,transpuesta,3200,5,4,4,24811091
Hilos,transpuesta,3200,5,4,4,24805653
Hilos,transpuesta,3200,5,4,4,24888248
Hilos,transpuesta,3200,5,4,4,25726328
Hilos,transpuesta,3200,5,4,4,25304896
Hilos,transpuesta,3200,5,4,4,25583991
Hilos,transpuesta,3200,5,4,4,25503374
Hilos,transpuesta,3200,5,4,4,27038353
Hilos,transpuesta,3200,5,4,4,24862576
Hilos,transpuesta,3200,5,4,4,24859098
Hilos,transpuesta,3200,5,4,4,24803889
Hilos,transpuesta,3200,5,4,4,24871846
Hilos,transpuesta,3200,5,4,4,25137505
Hilos,transpuesta,3200,5,4,4,24912460
Hilos,transpuesta,3200,5,4,4,25286945
Hilos,transpuesta,3200,5,4,4,24719892
Hilos,transpuesta,3200,5,4,4,24907591
Hilos,transpuesta,3200,5,4,4,24702609
Hilos,transpuesta,3200,5,4,4,24695994
Hilos,transpuesta,3200,5,4,4,24518514
Hilos,transpuesta,3200,5,4,4,24593659
Hilos,transpuesta,3200,5,4,4,24647320
Hilos,transpuesta,3200,5,4,4,24693183
Hilos,transpuesta,3200,5,8,4,23531580
Hilos,transpuesta,3200,5,8,4,23575149
Hilos,transpuesta,3200,5,8,4,23521467
Hilos,transpuesta,3200,5,8,4,23559980
Hilos,transpuesta,3200,5,8,4,23560174
Hilos,transpuesta,3200,5,8,4,23553045
Hilos,transpuesta,3200,5,8,4,23522932
Hilos,transpuesta,3200,5,8,4,24090704
Hilos,transpuesta,3200,5,8,4,23529561
Hilos,transpuesta,3200,5,8,4,23516105
Hilos,transpuesta,3200,5,8,4,23533289
Hilos,transpuesta,3200,5,8,4,23533021
Hilos,transpuesta,3200,5,8,4,23523638
Hilos,transpuesta,3200,5,8,4,23510717
Hilos,transpuesta,3200,5,8,4,23988950
Hilos,transpuesta,3200,5,8,4,23560552
Hilos,transpuesta,3200,5,8,4,23542509
Hilos,transpuesta,3200,5,8,4,23529099
Hilos,transpuesta,3200,5,8,4,23532153
Hilos,transpuesta,3200,5,8,4,23575759
Hilos,transpuesta,3200,5,8,4,23523662
Hilos,transpuesta,3200,5,8,4,23541635
Hilos,transpuesta,3200,5,8,4,23591173
Hilos,transpuesta,3200,5,8,4,23527604
Hilos,transpuesta,3200,5,8,4,23565801
Hilos,transpuesta,3200,5,8,4,23976529
Hilos,transpuesta,3200,5,8,4,23547885
Hilos,transpuesta,3200,5,8,4,23527327
Hilos,transpuesta,3200,5,8,4,23531799
Hilos,transpuesta,3200,5,8,4,23518374
Hilos,transpuesta,400,5,1,4,318462
Hilos,transpuesta,400,5,1,4,313649
Hilos,transpuesta,400,5,1,4,324608
Hilos,transpuesta,400,5,1,4,326731
Hilos,transpuesta,400,5,1,4,323902
Hilos,transpuesta,400,5,1,4,320118
Hilos,transpuesta,400,5,1,4,320557
Hilos,transpuesta,400,5,1,4,322926
Hilos,transpuesta,400,5,1,4,329261
Hilos,transpuesta,400,5,1,4,326580
Hilos,transpuesta,400,5,1,4,323411
Hilos,transpuesta,400,5,1,4,328317
Hilos,transpuesta,400,5,1,4,315691
Hilos,transpuesta,400,5,1,4,327012
Hilos,transpuesta,400,5,1,4,325943
Hilos,transpuesta,400,5,1,4,315316
Hilos,transpuesta,400,5,1,4,325300
Hilos,transpuesta,400,5,1,4,328606
Hilos,transpuesta,400,5,1,4,314086
Hilos,transpuesta,400,5,1,4,328528
Hilos,transpuesta,400,5,1,4,325241
Hilos,transpuesta,400,5,1,4,326519
Hilos,transpuesta,400,5,1,4,327433
Hilos,transpuesta,400,5,1,4,322598
Hilos,transpuesta,400,5,1,4,329153
Hilos,transpuesta,400,5,1,4,325912
Hilos,transpuesta,400,5,1,4,333388
Hilos,transpuesta,400,5,1,4,324122
Hilos,transpuesta,400,5,1,4,321995
Hilos,transpuesta,400,5,1,4,326732
Hilos,transpuesta,400,5,4,4,298100
Hilos,transpuesta,400,5,4,4,297436
Hilos,transpuesta,400,5,4,4,295870
Hilos,transpuesta,400,5,4,4,300798
Hilos,transpuesta,400,5,4,4,295011
Hilos,transpuesta,400,5,4,4,299324
Hilos,transpuesta,400,5,4,4,294424
Hilos,transpuesta,400,5,4,4,291037
Hilos,transpuesta,400,5,4,4,292751
Hilos,transpuesta,400,5,4,4,298853
Hilos,transpuesta,400,5,4,4,298908
Hilos,transpuesta,400,5,4,4,293399
Hilos,transpuesta,400,5,4,4,300715
Hilos,transpuesta,400,5,4,4,304335
Hilos,transpuesta,400,5,4,4,298287
Hilos,transpuesta,400,5,4,4,297129
Hilos,transpuesta,400,5,4,4,293533
Hilos,transpuesta,400,5,4,4,298118
Hilos,transpuesta,400,5,4,4,301103
Hilos,transpuesta,400,5,4,4,302200
Hilos,transpuesta,400,5,4,4,299049
Hilos,transpuesta,400,5,4,4,297334
Hilos,transpuesta,400,5,4,4,297569
Hilos,transpuesta,400,5,4,4,296490
Hilos,transpuesta,400,5,4,4,298337
Hilos,transpuesta,400,5,4,4,298314
Hilos,transpuesta,400,5,4,4,298152
Hilos,transpuesta,400,5,4,4,299301
Hilos,transpuesta,400,5,4,4,293767
Hilos,transpuesta,400,5,4,4,294867
Hilos,transpuesta,400,5,8,4,299242
Hilos,transpuesta,400,5,8,4,305001
Hilos,transpuesta,400,5,8,4,304632
Hilos,transpuesta,400,5,8,4,306427
Hilos,transpuesta,400,5,8,4,301610
Hilos,transpuesta,400,5,8,4,302939
Hilos,transpuesta,400,5,8,4,301830
Hilos,transpuesta,400,5,8,4,299848
Hilos,transpuesta,400,5,8,4,378209
Hilos,transpuesta,400,5,8,4,302165
Hilos,transpuesta,400,5,8,4,306729
Hilos,transpuesta,400,5,8,4,304019
Hilos,transpuesta,400,5,8,4,306030
Hilos,transpuesta,400,5,8,4,293280
Hilos,transpuesta,400,5,8,4,304558
Hilos,transpuesta,400,5,8,4,306298
Hilos,transpuesta,400,5,8,4,306521
Hilos,transpuesta,400,5,8,4,296810
Hilos,transpuesta,400,5,8,4,295798
Hilos,transpuesta,400,5,8,4,304939
Hilos,transpuesta,400,5,8,4,293429
Hilos,transpuesta,400,5,8,4,305847
Hilos,transpuesta,400,5,8,4,300419
Hilos,transpuesta,400,5,8,4,307412
Hilos,transpuesta,400,5,8,4,308569
Hilos,transpuesta,400,5,8,4,299926
Hilos,transpuesta,400,5,8,4,305257
Hilos,transpuesta,400,5,8,4,299485
Hilos,transpuesta,400,5,8,4,304166
Hilos,transpuesta,400,5,8,4,305892
Hilos,transpuesta,800,5,1,4,1454467
